Customer_ID,Company_Name,Industry,Segment,Company_Revenue,ARR,Contract_Value,Product_Features_Used,Usage_Frequency,Data_Usage,License_Count,Last_Activity_Date,Engagement_Score,NPS_Score,Support_Requests,Average_Response_Time,Resolution_Time,Health_Score,Churn_Risk_Score,Renewal_Date,CSAT_Score,Customer_Feedback,Upsell_Opportunity,Referral_Count,Custom_Features,API_Calls,Churned,CSM,Days_since_last_activity,Contract_Start_Date,Contract_length
898,Company_898,Technology,Enterprise,105048,31611,5529,8,Daily,4,6,2021-01-03,12.5,2,4,7,29.397887814178265,32.0,13,2020-05-27,67,Positive,False,2,0,9,True,CSM_Ent_11,728,2018-08-28,638
899,Company_899,Technology,Strategic,3733675,29060,152,4,Monthly,0,10,2021-01-07,78.0,-90,3,6,26.0,94.0,23,2026-06-15,76,Neutral,False,0,0,6,False,CSM_Str_2,724,2024-11-27,565
900,Company_900,Education,Mid-Market,151372,10144,655,6,Weekly,3,10,2021-01-03,64.0,-74,2,10,21.0,62.0,35,2044-06-24,39,Negative,False,1,2,10,False,CSM_Mid_24,728,2043-04-29,422
901,Company_901,Education,Mid-Market,224092,9084,498,2,Daily,1,8,2021-01-03,36.0,-18,3,7,20.0,59.0,60,2040-08-30,67,Negative,False,1,2,14,False,CSM_Mid_17,728,2039-10-02,333
902,Company_902,Technology,Mid-Market,128492,6666,516,6,Daily,1,12,2021-01-05,34.0,52,4,10,26.0,74.0,56,2045-06-14,84,Neutral,False,1,1,8,False,CSM_Mid_2,726,2043-12-27,535
903,Company_903,Manufacturing,Emerging,173197,895,1508,6,Weekly,3,4,2021-01-05,81.0,-9,3,13,19.0,59.0,27,2045-11-09,61,Neutral,False,0,2,12,False,CSM_Eme_8,726,2045-03-11,243
904,Company_904,Finance,Emerging,12083,3122,3796,4,Weekly,6,6,2021-01-01,29.5,-16,5,15,52.01279105304303,23.0,68,2020-05-28,3,Negative,False,0,0,12,True,CSM_Eme_18,730,2018-12-19,526
905,Company_905,Finance,Mid-Market,64854,7748,609,7,Monthly,8,11,2021-01-02,26.5,66,8,8,25.854929543650936,27.0,14,2020-05-29,46,Negative,False,0,0,7,True,CSM_Mid_17,729,2019-09-05,267
906,Company_906,Healthcare,Strategic,1369620,39665,13675,2,Weekly,2,4,2021-01-04,39.0,-6,1,15,33.0,83.0,80,2046-01-13,31,Neutral,False,1,1,8,False,CSM_Str_14,727,2044-03-29,655
907,Company_907,Manufacturing,Mid-Market,82564,29724,9629,6,Monthly,0,9,2021-01-03,32.0,-89,4,15,25.0,48.0,90,2046-07-08,29,Negative,False,2,1,10,False,CSM_Mid_13,728,2044-07-28,710
908,Company_908,Education,Mid-Market,107420,10072,17814,6,Daily,3,11,2021-01-03,72.0,46,2,21,23.0,85.0,91,2042-10-05,79,Positive,False,2,2,8,False,CSM_Mid_14,728,2041-11-10,329
909,Company_909,Technology,Mid-Market,629980,57920,217,8,Weekly,4,9,2021-01-03,46.0,74,2,12,21.0,47.0,2,2036-12-31,14,Neutral,False,0,4,20,False,CSM_Mid_6,728,2035-03-18,654
910,Company_910,Healthcare,Mid-Market,39176,35128,9532,3,Weekly,13,17,2021-01-06,26.0,-71,4,11,30.277396859885023,39.0,35,2020-05-30,24,Positive,False,0,1,8,True,CSM_Mid_20,725,2019-07-29,306
911,Company_911,Finance,Mid-Market,230126,83730,8141,4,Monthly,4,5,2021-01-05,78.0,-68,1,15,21.0,60.0,75,2031-04-19,94,Positive,False,2,3,13,False,CSM_Mid_20,726,2030-04-09,375
912,Company_912,Education,Emerging,4666,20891,11619,4,Weekly,3,9,2021-01-02,3.0,-76,3,6,35.50139721371057,19.0,6,2020-05-31,87,Positive,False,1,4,12,True,CSM_Eme_5,729,2018-08-06,664
913,Company_913,Education,Enterprise,255528,28770,3753,5,Monthly,7,22,2021-01-01,46.0,-14,0,7,22.0,60.0,83,2029-11-16,79,Negative,True,2,0,15,False,CSM_Ent_22,730,2028-04-02,593
914,Company_914,Technology,Mid-Market,480232,18248,7753,2,Weekly,4,18,2021-01-02,23.0,-63,1,8,29.0,64.0,55,2047-03-31,67,Neutral,False,3,1,10,False,CSM_Mid_26,729,2045-11-25,491
915,Company_915,Finance,Strategic,94420,6935,263,0,Weekly,3,10,2021-01-06,3.0,98,1,10,30.0,87.0,86,2037-07-04,53,Neutral,False,2,1,7,False,CSM_Str_44,725,2036-05-23,407
916,Company_916,Manufacturing,Emerging,438449,12815,394,3,Weekly,2,11,2021-01-03,2.0,-51,5,6,25.493164532150793,28.0,76,2020-06-01,92,Negative,True,2,1,8,True,CSM_Eme_4,728,2018-12-23,526
917,Company_917,Education,Enterprise,1441434,27504,630,5,Monthly,6,10,2021-01-07,56.0,-87,3,12,23.0,83.0,44,2024-01-25,49,Neutral,False,0,1,8,False,CSM_Ent_4,724,2023-02-27,332
918,Company_918,Technology,Strategic,110920,35355,12313,5,Weekly,6,7,2021-01-02,83.0,-70,1,10,21.0,97.0,78,2040-07-28,78,Positive,True,1,0,4,False,CSM_Str_17,729,2039-03-22,494
919,Company_919,Manufacturing,Mid-Market,1872492,23636,315,10,Daily,0,9,2021-01-02,20.0,-40,2,16,22.0,68.0,84,2033-10-22,31,Positive,False,1,1,11,False,CSM_Mid_6,729,2032-10-10,377
920,Company_920,Finance,Mid-Market,141260,11740,527,7,Monthly,4,7,2021-01-07,26.0,30,5,9,22.0,55.0,16,2041-05-04,37,Negative,False,0,1,6,False,CSM_Mid_21,724,2040-03-25,405
921,Company_921,Education,Enterprise,52707,22260,13325,5,Weekly,6,5,2021-01-01,43.0,2,1,13,20.0,83.0,50,2042-01-20,52,Neutral,False,0,1,9,False,CSM_Ent_24,730,2041-03-05,321
922,Company_922,Manufacturing,Mid-Market,2030,10160,568,3,Monthly,3,10,2021-01-04,72.0,43,1,13,31.0,89.0,30,2043-06-26,55,Neutral,False,1,0,6,False,CSM_Mid_20,727,2041-12-27,546
923,Company_923,Manufacturing,Mid-Market,210052,25272,10191,8,Weekly,0,12,2021-01-07,65.0,-86,2,13,38.0,75.0,10,2035-09-14,71,Positive,False,0,0,7,False,CSM_Mid_1,724,2034-09-08,371
924,Company_924,Manufacturing,Strategic,993735,104620,7785,1,Daily,5,4,2021-01-01,40.5,-99,3,16,37.16265814275468,48.0,30,2020-06-02,32,Negative,False,1,0,12,True,CSM_Str_45,730,2019-11-02,213
925,Company_925,Education,Mid-Market,161494,36756,205,10,Daily,3,13,2021-01-07,8.0,70,3,9,17.0,68.0,80,2024-11-24,38,Neutral,False,1,2,7,False,CSM_Mid_24,724,2024-01-30,299
926,Company_926,Education,Emerging,362454,15418,110,1,Monthly,6,8,2021-01-04,77.0,54,1,12,23.0,41.0,56,2048-12-07,33,Negative,True,0,0,11,False,CSM_Eme_16,727,2047-06-09,547
927,Company_927,Healthcare,Mid-Market,504366,276,3822,4,Daily,6,7,2021-01-03,7.0,-12,1,13,26.823805148212887,24.5,76,2020-06-03,33,Positive,False,1,1,12,True,CSM_Mid_4,728,2018-09-21,621
928,Company_928,Finance,Emerging,86206,24290,29346,6,Weekly,1,10,2021-01-03,61.0,53,3,13,23.0,53.0,95,2044-06-18,71,Positive,False,2,1,7,False,CSM_Eme_9,728,2043-07-10,344
929,Company_929,Technology,Mid-Market,530168,6428,10552,5,Weekly,3,11,2021-01-06,53.0,88,3,15,26.0,55.0,6,2039-03-02,28,Positive,True,0,4,9,False,CSM_Mid_2,725,2037-11-02,485
930,Company_930,Manufacturing,Mid-Market,1128628,43780,1855,7,Daily,3,11,2021-01-05,82.0,79,2,7,24.0,48.0,27,2033-03-02,69,Negative,True,1,0,12,False,CSM_Mid_9,726,2032-05-20,286
931,Company_931,Healthcare,Strategic,97715,10965,2441,8,Weekly,5,8,2021-01-02,18.0,-96,5,9,24.0,82.0,29,2038-09-20,13,Positive,False,0,0,10,False,CSM_Str_2,729,2037-03-30,539
932,Company_932,Technology,Enterprise,219258,17373,2454,3,Weekly,2,6,2021-01-02,49.0,-1,3,9,25.0,96.0,52,2028-03-25,63,Negative,False,1,2,9,False,CSM_Ent_2,729,2027-08-03,235
933,Company_933,Healthcare,Emerging,124472,13838,6624,5,Weekly,0,13,2021-01-05,92.0,-62,3,15,30.0,21.0,4,2031-11-10,42,Positive,True,0,1,12,False,CSM_Eme_6,726,2030-06-27,501
934,Company_934,Education,Emerging,137827,10224,2086,8,Weekly,2,11,2021-01-04,41.0,70,3,10,18.0,27.0,47,2026-01-14,7,Neutral,False,2,0,8,False,CSM_Eme_2,727,2025-04-22,267
935,Company_935,Manufacturing,Mid-Market,312524,10754,799,7,Weekly,4,17,2021-01-03,49.0,63,0,13,21.0,62.0,97,2036-09-23,58,Neutral,False,0,0,7,False,CSM_Mid_16,728,2035-03-21,552
936,Company_936,Technology,Strategic,357570,56755,6873,9,Weekly,2,10,2021-01-01,80.0,-68,5,11,28.0,92.0,13,2050-06-03,94,Neutral,False,0,0,8,False,CSM_Str_2,730,2049-06-02,366
937,Company_937,Technology,Enterprise,660234,23883,3062,2,Daily,10,7,2021-01-06,81.0,41,1,8,26.0,85.0,35,2025-11-05,42,Neutral,False,3,0,11,False,CSM_Ent_29,725,2023-12-15,691
938,Company_938,Technology,Mid-Market,414350,6450,399,8,Weekly,7,7,2021-01-01,65.0,11,2,8,26.0,56.0,32,2024-08-07,8,Positive,True,0,4,9,False,CSM_Mid_6,730,2023-12-06,245
939,Company_939,Technology,Mid-Market,344930,20786,7804,3,Daily,6,8,2021-01-05,68.0,82,3,11,30.0,45.0,2,2031-03-17,59,Positive,False,2,1,11,False,CSM_Mid_19,726,2029-07-12,613
940,Company_940,Technology,Strategic,120765,11420,4401,4,Monthly,2,9,2021-01-03,99.0,-7,1,5,24.0,91.0,45,2032-08-04,14,Neutral,False,2,1,11,False,CSM_Str_9,728,2030-11-27,616
941,Company_941,Healthcare,Emerging,129622,11841,3360,2,Daily,6,9,2021-01-04,29.0,32,2,12,22.0,28.0,48,2049-08-13,61,Neutral,True,1,1,13,False,CSM_Eme_16,727,2048-05-08,462
942,Company_942,Manufacturing,Mid-Market,176162,62,5594,7,Monthly,4,11,2021-01-01,87.0,-67,1,14,25.0,54.0,65,2027-11-25,73,Positive,False,0,0,16,False,CSM_Mid_17,730,2026-03-24,611
943,Company_943,Education,Emerging,135076,7957,3519,2,Daily,0,8,2021-01-03,69.0,95,1,16,28.0,69.0,51,2035-03-19,53,Negative,False,2,0,17,False,CSM_Eme_15,728,2034-08-27,204
944,Company_944,Education,Emerging,509867,5126,5226,4,Daily,4,14,2021-01-06,15.0,-74,4,17,20.0,57.0,72,2031-03-05,99,Negative,False,2,1,5,False,CSM_Eme_2,725,2030-05-17,292
945,Company_945,Education,Emerging,130989,3611,10105,4,Monthly,4,16,2021-01-07,8.5,-85,5,13,36.18420678107714,29.0,36,2020-06-04,37,Positive,True,1,0,8,True,CSM_Eme_11,724,2019-01-13,508
946,Company_946,Education,Mid-Market,5630,14500,4753,4,Weekly,1,14,2021-01-02,2.0,91,2,16,23.0,64.0,4,2044-01-12,52,Positive,False,0,0,12,False,CSM_Mid_3,729,2042-01-25,717
947,Company_947,Healthcare,Mid-Market,231096,20730,5388,6,Weekly,1,11,2021-01-01,78.0,39,1,13,27.0,76.0,61,2031-10-14,39,Negative,False,1,0,12,False,CSM_Mid_4,730,2030-08-25,415
948,Company_948,Finance,Mid-Market,687362,67226,4757,8,Daily,10,15,2021-01-03,16.0,-42,1,6,35.0,46.0,83,2025-07-01,7,Negative,False,1,0,19,False,CSM_Mid_15,728,2023-09-21,649
949,Company_949,Manufacturing,Mid-Market,605760,35802,3787,1,Monthly,6,17,2021-01-04,36.0,-73,3,9,23.0,66.0,7,2039-08-09,75,Neutral,False,3,2,15,False,CSM_Mid_3,727,2037-12-10,607
950,Company_950,Technology,Mid-Market,288116,25256,943,2,Monthly,4,15,2021-01-03,54.0,-57,3,11,22.0,59.0,22,2050-12-22,82,Negative,True,1,0,8,False,CSM_Mid_13,728,2049-02-15,675
951,Company_951,Finance,Emerging,57474,6519,2044,2,Weekly,2,11,2021-01-03,20.0,-89,7,7,19.0,28.0,60,2049-12-29,85,Positive,True,0,3,11,False,CSM_Eme_1,728,2049-02-17,315
952,Company_952,Education,Emerging,125130,4978,5906,1,Daily,8,8,2021-01-02,24.0,39,3,8,19.0,24.0,54,2024-05-02,43,Neutral,True,1,2,13,False,CSM_Eme_7,729,2022-10-06,574
953,Company_953,Finance,Emerging,165886,330,2771,4,Monthly,4,10,2021-01-04,16.0,72,1,15,15.0,34.0,33,2046-03-08,51,Negative,True,4,0,9,False,CSM_Eme_17,727,2044-07-23,593
954,Company_954,Manufacturing,Emerging,1791820,4448,2605,8,Weekly,6,7,2021-01-07,37.0,-4,2,14,23.0,33.0,46,2046-05-11,30,Negative,True,1,0,10,False,CSM_Eme_8,724,2045-04-16,390
955,Company_955,Technology,Enterprise,619992,56589,7120,2,Daily,9,9,2021-01-04,79.0,-65,3,15,26.0,97.0,56,2038-08-07,38,Positive,False,0,1,16,False,CSM_Ent_39,727,2037-01-20,564
956,Company_956,Technology,Strategic,1185035,24225,27,2,Weekly,4,9,2021-01-07,88.0,-96,2,12,28.0,93.0,94,2034-02-23,89,Neutral,False,3,2,6,False,CSM_Str_34,724,2032-08-04,568
957,Company_957,Manufacturing,Mid-Market,270478,12382,5681,5,Daily,3,13,2021-01-03,14.0,-98,3,10,28.0,40.0,36,2046-07-31,68,Neutral,False,2,0,8,False,CSM_Mid_17,728,2045-06-19,407
958,Company_958,Manufacturing,Mid-Market,175084,6344,3359,3,Weekly,2,5,2021-01-06,12.0,30,3,10,19.0,54.0,56,2033-01-06,36,Positive,False,2,2,12,False,CSM_Mid_16,725,2032-05-17,234
959,Company_959,Education,Emerging,335279,3203,2364,4,Weekly,5,13,2021-01-03,42.5,53,4,12,38.48456841173663,34.0,25,2020-06-05,98,Positive,True,0,1,12,True,CSM_Eme_8,728,2019-08-05,305
960,Company_960,Technology,Mid-Market,273224,1276,2081,6,Monthly,1,10,2021-01-06,13.0,59,7,18,27.0153172976428,25.5,55,2020-06-06,86,Positive,False,1,1,8,True,CSM_Mid_8,725,2019-11-28,191
961,Company_961,Finance,Mid-Market,2095274,19028,949,7,Daily,0,8,2021-01-05,89.0,77,1,9,29.0,76.0,24,2031-03-30,23,Neutral,False,0,1,13,False,CSM_Mid_27,726,2030-02-04,419
962,Company_962,Healthcare,Mid-Market,244346,11886,2034,7,Weekly,10,9,2021-01-07,66.0,62,1,19,23.0,86.0,50,2037-01-12,26,Neutral,False,1,1,11,False,CSM_Mid_12,724,2035-09-22,478
963,Company_963,Healthcare,Strategic,70420,46565,2483,2,Weekly,1,11,2021-01-02,42.0,81,1,13,21.0,96.0,17,2035-11-16,85,Negative,True,1,3,19,False,CSM_Str_27,729,2034-11-04,377
964,Company_964,Manufacturing,Mid-Market,459008,15832,2876,7,Weekly,3,6,2021-01-01,85.0,26,0,15,20.0,68.0,28,2036-08-06,59,Negative,False,3,0,8,False,CSM_Mid_16,730,2035-06-13,420
965,Company_965,Education,Emerging,9552,16036,5578,2,Weekly,2,13,2021-01-04,58.0,26,1,11,27.0,24.0,1,2035-03-06,55,Negative,False,2,2,10,False,CSM_Eme_12,727,2033-09-21,531
966,Company_966,Healthcare,Enterprise,173010,41709,3021,3,Monthly,3,14,2021-01-03,45.0,25,2,9,22.0,74.0,50,2042-07-18,34,Negative,True,0,3,6,False,CSM_Ent_33,728,2041-02-20,513
967,Company_967,Technology,Mid-Market,174620,29520,7955,4,Weekly,2,13,2021-01-04,4.0,14,3,12,34.991024260146986,29.5,49,2020-06-07,31,Negative,False,2,0,12,True,CSM_Mid_7,727,2019-06-05,368
968,Company_968,Manufacturing,Mid-Market,538034,13832,5104,1,Monthly,3,10,2021-01-01,79.0,-32,2,8,22.0,58.0,93,2039-04-22,24,Positive,False,1,0,9,False,CSM_Mid_1,730,2037-08-12,618
969,Company_969,Finance,Enterprise,409008,13101,1051,3,Weekly,3,13,2021-01-01,74.0,-40,2,12,31.0,98.0,8,2027-10-19,22,Negative,False,1,0,6,False,CSM_Ent_4,730,2026-05-27,510
970,Company_970,Manufacturing,Enterprise,17436,81288,1622,9,Daily,0,12,2021-01-03,47.5,-17,8,11,33.67779283313466,38.0,51,2020-06-08,18,Negative,False,1,1,12,True,CSM_Ent_39,728,2019-04-16,419
971,Company_971,Finance,Emerging,191865,557,412,0,Monthly,3,13,2021-01-06,54.0,-94,3,10,28.0,66.0,9,2044-06-15,23,Neutral,True,2,0,9,False,CSM_Eme_1,725,2043-05-06,406
972,Company_972,Manufacturing,Mid-Market,212028,3312,14568,2,Daily,0,8,2021-01-02,28.0,-62,9,9,35.7038880222583,41.0,4,2020-06-09,96,Neutral,False,1,1,11,True,CSM_Mid_18,729,2018-12-29,528
973,Company_973,Manufacturing,Enterprise,1529355,16320,10881,6,Daily,4,11,2021-01-06,99.0,-94,3,8,30.0,94.0,57,2051-04-26,57,Negative,True,0,1,10,False,CSM_Ent_9,725,2050-08-02,267
974,Company_974,Manufacturing,Enterprise,415362,28554,443,3,Daily,5,13,2021-01-01,90.0,-30,3,14,29.0,98.0,27,2045-11-13,52,Positive,False,2,1,12,False,CSM_Ent_17,730,2044-09-16,423
975,Company_975,Finance,Mid-Market,493738,164,4267,5,Monthly,4,11,2021-01-06,17.0,-93,1,13,25.0,59.0,10,2051-05-09,70,Neutral,False,1,1,4,False,CSM_Mid_7,725,2049-08-12,635
976,Company_976,Finance,Mid-Market,98804,25410,16144,6,Weekly,2,12,2021-01-01,19.0,-16,0,13,26.0,70.0,83,2038-05-26,70,Negative,False,1,2,8,False,CSM_Mid_19,730,2036-07-21,674
977,Company_977,Manufacturing,Mid-Market,572472,16360,6874,2,Daily,0,15,2021-01-01,68.0,-95,3,10,27.0,89.0,77,2044-06-09,5,Positive,False,1,1,2,False,CSM_Mid_10,730,2043-03-29,438
978,Company_978,Healthcare,Strategic,1276380,33150,3384,6,Weekly,7,7,2021-01-05,43.0,-92,2,13,30.0,92.0,91,2028-03-09,2,Neutral,False,2,1,12,False,CSM_Str_18,726,2027-05-16,298
979,Company_979,Education,Emerging,468851,5507,1379,7,Weekly,0,9,2021-01-04,86.0,-91,2,10,22.0,41.0,18,2032-07-10,66,Negative,False,0,1,3,False,CSM_Eme_10,727,2030-08-28,682
980,Company_980,Education,Mid-Market,13762,14658,1635,8,Weekly,0,3,2021-01-03,89.0,-37,2,10,28.0,85.0,36,2030-07-28,29,Positive,True,1,4,8,False,CSM_Mid_11,728,2028-12-25,580
981,Company_981,Education,Mid-Market,237320,3528,6663,5,Weekly,2,10,2021-01-04,89.0,59,3,17,24.0,60.0,50,2045-04-07,70,Negative,False,1,2,4,False,CSM_Mid_2,727,2043-12-30,464
982,Company_982,Finance,Mid-Market,454718,2300,7583,5,Monthly,2,15,2021-01-01,62.0,-39,1,15,31.0,60.0,60,2048-09-11,20,Negative,False,1,0,8,False,CSM_Mid_21,730,2047-08-10,398
983,Company_983,Finance,Mid-Market,40000,6838,3761,8,Weekly,1,7,2021-01-04,67.0,76,2,9,14.0,69.0,80,2050-12-06,49,Negative,False,0,1,10,False,CSM_Mid_4,727,2049-02-20,654
984,Company_984,Healthcare,Emerging,105731,12361,644,8,Weekly,3,16,2021-01-03,58.0,-61,1,6,28.0,36.0,99,2033-06-11,9,Positive,False,2,1,6,False,CSM_Eme_6,728,2032-10-11,243
985,Company_985,Education,Emerging,569968,8874,13580,8,Monthly,13,7,2021-01-02,76.0,43,5,16,22.0,57.0,40,2035-07-14,16,Neutral,False,0,2,11,False,CSM_Eme_18,729,2034-06-07,402
986,Company_986,Education,Mid-Market,229032,13082,9314,5,Monthly,1,13,2021-01-04,75.0,-7,3,16,19.0,59.0,51,2036-09-22,43,Neutral,False,1,1,8,False,CSM_Mid_18,727,2035-02-21,579
987,Company_987,Manufacturing,Emerging,845412,8475,757,5,Weekly,1,12,2021-01-03,97.0,84,1,13,31.0,63.0,95,2043-08-12,90,Negative,False,0,1,12,False,CSM_Eme_5,728,2042-08-13,364
988,Company_988,Finance,Emerging,11703,8192,292,5,Monthly,3,10,2021-01-05,97.0,-68,1,18,26.0,35.0,12,2027-12-08,58,Negative,True,2,4,6,False,CSM_Eme_18,726,2027-04-08,244
989,Company_989,Education,Emerging,253048,3667,3837,5,Weekly,1,7,2021-01-07,98.0,-29,1,13,27.0,32.0,37,2032-03-19,68,Negative,False,2,0,19,False,CSM_Eme_13,724,2031-09-13,188
990,Company_990,Healthcare,Enterprise,521952,3075,1671,5,Weekly,4,6,2021-01-02,7.0,-94,1,18,21.0,86.0,37,2038-07-24,93,Neutral,True,1,0,11,False,CSM_Ent_31,729,2037-03-13,498
991,Company_991,Healthcare,Mid-Market,277690,45418,1665,7,Daily,14,5,2021-01-06,92.0,37,3,12,27.0,77.0,37,2032-07-28,42,Neutral,True,2,2,6,False,CSM_Mid_27,725,2031-10-20,282
992,Company_992,Education,Enterprise,2121126,27480,456,6,Daily,1,6,2021-01-05,1.0,47,3,15,26.0,66.0,91,2024-03-18,72,Positive,True,3,1,13,False,CSM_Ent_22,726,2022-11-28,476
993,Company_993,Finance,Emerging,27772,11964,15329,2,Daily,4,8,2021-01-03,35.0,-31,9,10,33.44990528838063,15.5,34,2020-06-10,12,Negative,False,1,2,13,True,CSM_Eme_17,728,2018-10-02,617
994,Company_994,Healthcare,Strategic,2263350,31180,8864,2,Weekly,2,13,2021-01-03,33.0,49,1,12,22.0,88.0,23,2045-06-24,20,Negative,True,2,1,15,False,CSM_Str_30,728,2044-01-07,534
995,Company_995,Manufacturing,Mid-Market,470076,28250,604,2,Monthly,5,11,2021-01-02,52.0,-90,1,11,26.0,62.0,57,2043-02-26,14,Negative,False,2,0,11,False,CSM_Mid_19,729,2042-07-04,237
996,Company_996,Healthcare,Mid-Market,119898,17564,10461,4,Weekly,1,8,2021-01-04,95.0,-79,1,10,28.0,73.0,4,2026-09-11,76,Neutral,False,0,2,8,False,CSM_Mid_20,727,2024-12-14,636
997,Company_997,Technology,Mid-Market,927766,1106,5743,4,Daily,10,6,2021-01-02,62.0,-52,2,14,18.0,69.0,75,2030-10-25,20,Positive,False,2,1,15,False,CSM_Mid_13,729,2028-12-04,690
998,Company_998,Technology,Mid-Market,224352,44162,1968,5,Weekly,4,16,2021-01-02,34.0,-93,2,10,33.0,55.0,52,2035-05-23,48,Negative,False,1,1,11,False,CSM_Mid_27,729,2033-12-29,510
999,Company_999,Finance,Emerging,336646,3646,10249,11,Monthly,1,13,2021-01-03,54.0,-72,2,14,21.0,54.0,66,2029-07-02,1,Positive,False,2,1,6,False,CSM_Eme_7,728,2028-09-22,283
1000,Company_1000,Education,Mid-Market,196956,2966,4556,5,Monthly,1,19,2021-01-04,77.0,-37,1,13,24.0,56.0,51,2029-11-23,68,Neutral,True,0,1,6,False,CSM_Mid_17,727,2028-01-27,666
1001,Company_1001,Finance,Emerging,380668,921,9441,6,Weekly,2,14,2021-01-01,99.0,66,1,10,31.0,54.0,91,2047-02-01,72,Neutral,False,0,0,11,False,CSM_Eme_7,730,2045-07-30,551
1002,Company_1002,Finance,Enterprise,607398,38235,3167,3,Monthly,1,11,2021-01-07,24.0,-19,1,15,18.0,84.0,51,2027-05-21,38,Negative,False,1,0,9,False,CSM_Ent_20,724,2026-05-23,363
1003,Company_1003,Finance,Mid-Market,60816,24344,3472,4,Monthly,2,8,2021-01-01,31.0,21,3,14,36.05183160718801,42.0,6,2020-06-11,1,Negative,False,3,1,14,True,CSM_Mid_21,730,2019-10-19,236
1004,Company_1004,Finance,Mid-Market,419544,24090,1719,7,Daily,7,7,2021-01-05,35.0,-41,0,19,26.0,45.0,89,2042-10-20,30,Neutral,False,2,1,6,False,CSM_Mid_25,726,2042-03-11,223
1005,Company_1005,Manufacturing,Strategic,212380,123695,2452,7,Daily,6,7,2021-01-02,95.0,20,4,11,34.0,86.0,45,2035-10-02,96,Positive,False,3,1,12,False,CSM_Str_40,729,2035-02-16,228
1006,Company_1006,Manufacturing,Mid-Market,212358,8582,4193,4,Weekly,1,8,2021-01-06,22.0,62,6,16,36.35655761550904,23.5,15,2020-06-12,3,Positive,False,0,4,11,True,CSM_Mid_19,725,2019-05-27,382
1007,Company_1007,Healthcare,Mid-Market,74674,16470,14692,6,Weekly,4,9,2021-01-04,95.0,64,1,11,22.0,60.0,84,2047-07-22,27,Positive,False,0,1,5,False,CSM_Mid_2,727,2046-04-19,459
1008,Company_1008,Technology,Mid-Market,8904,19324,4582,5,Monthly,6,12,2021-01-03,21.0,78,3,13,18.0,47.0,40,2025-10-13,63,Negative,False,0,1,10,False,CSM_Mid_20,728,2025-03-11,216
1009,Company_1009,Finance,Emerging,47622,38864,797,4,Monthly,5,12,2021-01-01,45.0,-88,1,14,29.0,28.0,60,2034-04-13,61,Neutral,True,0,2,10,False,CSM_Eme_14,730,2033-06-14,303
1010,Company_1010,Healthcare,Mid-Market,307468,7488,35,1,Monthly,7,9,2021-01-07,33.0,87,1,6,16.0,44.0,38,2043-02-26,51,Negative,False,2,2,11,False,CSM_Mid_20,724,2041-11-20,463
1011,Company_1011,Technology,Strategic,656930,156555,9518,6,Weekly,5,8,2021-01-02,22.0,-65,1,10,26.0,82.0,76,2027-12-21,89,Neutral,False,2,2,9,False,CSM_Str_28,729,2027-03-18,278
1012,Company_1012,Education,Enterprise,417687,4830,2265,4,Daily,2,8,2021-01-06,43.0,-42,1,9,36.0,93.0,61,2050-11-20,93,Neutral,True,1,1,15,False,CSM_Ent_7,725,2050-03-28,237
1013,Company_1013,Manufacturing,Mid-Market,113840,28878,1891,4,Monthly,3,10,2021-01-02,18.0,-89,3,15,32.51158511262179,25.5,68,2020-06-13,90,Positive,False,4,2,12,True,CSM_Mid_19,729,2019-05-22,388
1014,Company_1014,Technology,Enterprise,693414,30060,8065,6,Weekly,10,13,2021-01-01,52.0,-33,2,10,30.0,93.0,11,2025-12-23,31,Positive,True,1,1,5,False,CSM_Ent_33,730,2024-05-18,584
1015,Company_1015,Education,Strategic,1218285,84885,14535,3,Weekly,4,12,2021-01-07,89.0,69,1,12,30.0,97.0,76,2025-08-05,15,Positive,False,4,0,8,False,CSM_Str_25,724,2024-04-30,462
1016,Company_1016,Technology,Mid-Market,177246,582,6892,2,Weekly,6,8,2021-01-06,97.0,18,6,10,18.0,81.0,34,2031-05-19,42,Neutral,False,0,0,7,False,CSM_Mid_16,725,2030-04-24,390
1017,Company_1017,Manufacturing,Mid-Market,852024,1626,954,4,Weekly,8,12,2021-01-01,89.0,6,4,15,18.0,71.0,39,2042-08-05,13,Negative,False,1,1,16,False,CSM_Mid_5,730,2040-12-19,594
1018,Company_1018,Manufacturing,Mid-Market,413154,1444,2482,8,Weekly,3,11,2021-01-06,9.0,-82,3,15,33.2162434669312,28.0,26,2020-06-14,14,Negative,True,0,1,12,True,CSM_Mid_18,725,2019-04-10,431
1019,Company_1019,Healthcare,Emerging,249681,8988,7123,7,Daily,4,4,2021-01-01,48.5,47,7,11,27.56678971403661,26.5,25,2020-06-15,26,Negative,False,0,1,7,True,CSM_Eme_2,730,2018-12-07,556
1020,Company_1020,Finance,Mid-Market,129926,18472,11871,7,Monthly,3,11,2021-01-04,61.0,-48,0,15,18.0,68.0,39,2050-11-12,99,Negative,False,0,1,5,False,CSM_Mid_28,727,2049-12-27,320
1021,Company_1021,Technology,Mid-Market,244,47310,32856,3,Monthly,2,8,2021-01-01,51.0,57,4,6,21.0,72.0,73,2046-02-15,99,Neutral,False,4,0,9,False,CSM_Mid_26,730,2044-08-26,538
